,id,group,score,outcome
2169,3897,whites,3,True
2170,3898,whites,1,False
2171,3899,blacks,8,True
2172,3902,whites,4,False
2173,3903,blacks,9,True
2174,3904,blacks,2,False
2175,3906,blacks,8,True
2176,3909,whites,8,True
2177,3910,blacks,5,True
2178,3912,whites,2,False
2179,3917,blacks,3,False
2180,3918,blacks,1,True
2181,3924,blacks,6,False
2182,3925,blacks,3,True
2183,3929,blacks,4,True
2184,3930,whites,2,False
2185,3933,blacks,9,True
2186,3934,blacks,5,False
2187,3935,blacks,6,False
2188,3936,blacks,10,True
2189,3938,whites,6,False
2190,3939,blacks,10,True
2191,3941,whites,3,False
2192,3942,blacks,1,True
2193,3946,blacks,2,True
2194,3948,blacks,5,False
2195,3950,whites,9,True
2196,3952,whites,4,False
2197,3958,whites,1,False
2198,3960,blacks,2,False
2199,3963,whites,1,False
2200,3965,whites,1,False
2201,3966,blacks,8,True
2202,3969,blacks,10,True
2203,3972,whites,7,False
2204,3973,whites,1,True
2205,3974,blacks,3,False
2206,3975,whites,2,False
2207,3976,blacks,7,True
2208,3977,whites,1,False
2209,3978,whites,3,False
2210,3979,whites,3,False
2211,3980,blacks,7,True
2212,3981,blacks,5,True
2213,3982,blacks,1,False
2214,3984,whites,7,False
2215,3987,whites,5,True
2216,3988,blacks,3,True
2217,3990,blacks,4,True
2218,3995,blacks,3,True
2219,3997,blacks,7,True
2220,3998,blacks,1,True
2221,3999,blacks,1,False
2222,4000,blacks,9,True
2223,4001,blacks,5,True
2224,4002,blacks,5,False
2225,4003,whites,2,False
2226,4004,blacks,3,False
2227,4005,whites,2,False
2228,4006,whites,1,False
2229,4007,blacks,10,True
2230,4010,blacks,6,False
2231,4011,whites,6,False
2232,4012,blacks,7,False
2233,4013,whites,9,True
2234,4014,blacks,8,True
2235,4016,whites,7,False
2236,4018,blacks,1,False
2237,4021,blacks,1,False
2238,4022,whites,7,False
2239,4023,whites,1,False
2240,4024,blacks,8,True
2241,4028,blacks,4,False
2242,4031,blacks,1,False
2243,4032,whites,4,False
2244,4033,blacks,8,False
2245,4035,blacks,3,False
2246,4036,blacks,5,False
2247,4037,whites,8,True
2248,4038,whites,6,True
2249,4041,blacks,7,False
2250,4045,whites,3,True
2251,4047,blacks,6,False
2252,4048,whites,8,True
2253,4049,whites,6,True
2254,4052,blacks,5,False
2255,4054,blacks,3,False
2256,4058,whites,1,False
2257,4059,blacks,5,True
2258,4060,blacks,2,False
2259,4061,whites,1,False
2260,4062,whites,2,False
2261,4063,whites,4,True
2262,4064,whites,4,False
2263,4065,whites,4,True
2264,4067,whites,4,True
2265,4068,whites,1,False
2266,4069,whites,4,True
2267,4070,blacks,1,False
2268,4072,blacks,1,False
2269,4073,whites,2,False
2270,4075,blacks,5,False
2271,4076,blacks,6,False
2272,4080,blacks,5,False
2273,4081,whites,3,False
2274,4082,whites,5,True
2275,4084,blacks,9,False
2276,4085,whites,3,False
2277,4086,blacks,10,True
2278,4087,blacks,6,False
2279,4088,blacks,3,False
2280,4098,blacks,4,True
2281,4099,blacks,4,False
2282,4100,whites,8,True
2283,4101,blacks,10,True
2284,4102,blacks,9,False
2285,4104,blacks,1,True
2286,4105,whites,9,True
2287,4106,whites,6,True
2288,4108,blacks,9,True
2289,4111,blacks,8,False
2290,4112,blacks,3,False
2291,4116,blacks,2,True
2292,4117,whites,1,False
2293,4118,whites,6,True
2294,4119,whites,6,True
2295,4120,whites,1,False
2296,4122,whites,6,False
2297,4123,whites,1,False
2298,4125,blacks,5,False
2299,4126,blacks,2,True
2300,4127,blacks,8,True
2301,4128,blacks,4,True
2302,4130,whites,1,False
2303,4134,blacks,6,True
2304,4135,blacks,3,True
2305,4136,blacks,5,False
2306,4137,whites,8,True
2307,4139,blacks,8,True
2308,4140,whites,1,False
2309,4141,blacks,6,False
2310,4143,blacks,1,False
2311,4144,blacks,9,False
2312,4145,blacks,10,True
2313,4146,blacks,5,True
2314,4154,blacks,1,False
2315,4155,blacks,9,True
2316,4157,blacks,4,True
2317,4158,blacks,10,True
2318,4159,whites,2,True
2319,4160,whites,5,True
2320,4161,blacks,1,True
2321,4162,blacks,10,True
2322,4163,whites,4,True
2323,4164,whites,4,False
2324,4165,blacks,7,False
2325,4168,whites,4,False
2326,4169,whites,3,False
2327,4170,whites,9,True
2328,4171,blacks,7,False
2329,4178,whites,3,False
2330,4179,blacks,3,True
2331,4181,blacks,10,True
2332,4182,whites,5,False
2333,4183,whites,1,False
2334,4184,whites,10,True
2335,4186,whites,1,False
2336,4187,whites,1,True
2337,4189,blacks,10,True
2338,4190,blacks,6,True
2339,4191,whites,4,False
2340,4192,blacks,8,True
2341,4194,blacks,8,False
2342,4195,blacks,6,True
2343,4196,blacks,3,False
2344,4198,blacks,9,True
2345,4199,whites,4,False
2346,4202,blacks,6,True
2347,4203,whites,4,False
2348,4204,blacks,3,False
2349,4205,whites,4,True
2350,4207,blacks,10,True
2351,4217,whites,5,True
2352,4219,blacks,1,False
2353,4223,blacks,9,True
2354,4225,blacks,9,True
2355,4226,whites,4,True
2356,4228,whites,8,True
2357,4229,whites,8,True
2358,4232,blacks,5,True
2359,4233,blacks,1,False
2360,4235,blacks,9,True
2361,4236,blacks,2,True
2362,4238,blacks,7,True
2363,4244,whites,1,True
2364,4245,blacks,3,False
2365,4247,blacks,6,False
2366,4250,blacks,3,False
2367,4252,whites,1,False
2368,4254,blacks,6,False
2369,4255,whites,5,False
2370,4256,blacks,9,True
2371,4257,blacks,7,True
2372,4258,whites,2,False
2373,4260,blacks,5,False
2374,4262,blacks,4,True
2375,4265,blacks,8,False
2376,4269,blacks,9,True
2377,4270,blacks,4,False
2378,4274,blacks,8,True
2379,4275,whites,3,False
2380,4276,blacks,4,True
2381,4281,blacks,4,False
2382,4283,blacks,7,True
2383,4288,whites,1,False
2384,4290,blacks,1,False
2385,4297,whites,9,True
2386,4299,whites,9,False
2387,4300,whites,1,False
2388,4301,blacks,3,False
2389,4303,blacks,8,False
2390,4306,blacks,10,True
2391,4307,blacks,8,False
2392,4310,whites,5,True
2393,4311,blacks,8,True
2394,4314,blacks,7,True
2395,4315,blacks,4,True
2396,4316,blacks,9,True
2397,4317,blacks,6,False
2398,4319,whites,4,False
2399,4320,blacks,9,False
2400,4323,blacks,3,True
2401,4324,whites,5,False
2402,4328,blacks,8,True
2403,4329,blacks,10,False
2404,4330,blacks,6,True
2405,4331,blacks,8,True
2406,4332,whites,7,True
2407,4335,blacks,9,False
2408,4336,blacks,4,False
2409,4337,whites,1,False
2410,4338,blacks,2,False
2411,4340,blacks,2,True
2412,4342,blacks,8,True
2413,4346,whites,2,True
2414,4348,blacks,6,True
2415,4353,whites,1,True
2416,4356,whites,2,False
2417,4357,blacks,7,True
2418,4360,whites,1,False
2419,4365,whites,5,False
2420,4367,blacks,6,True
2421,4370,blacks,9,False
2422,4371,whites,1,False
2423,4372,blacks,5,True
2424,4375,whites,5,True
2425,4377,blacks,8,True
2426,4378,whites,4,True
2427,4381,whites,1,False
2428,4383,blacks,7,True
2429,4384,blacks,9,True
2430,4385,blacks,3,True
2431,4387,blacks,9,True
2432,4388,whites,3,True
2433,4389,whites,6,False
2434,4390,whites,1,False
2435,4391,blacks,2,False
2436,4393,blacks,4,True
2437,4394,blacks,5,False
2438,4396,whites,2,True
2439,4397,blacks,4,True
2440,4398,blacks,9,True
2441,4400,whites,1,False
2442,4401,blacks,2,False
2443,4403,blacks,7,False
2444,4404,blacks,10,True
2445,4407,whites,1,True
2446,4408,blacks,1,False
2447,4409,whites,10,True
2448,4411,whites,3,False
2449,4414,whites,2,False
2450,4415,blacks,1,True
2451,4416,whites,2,False
2452,4418,whites,4,False
2453,4419,whites,3,False
2454,4421,blacks,2,True
2455,4422,blacks,9,False
2456,4426,whites,2,False
2457,4428,blacks,9,False
2458,4431,whites,1,True
2459,4432,whites,7,False
2460,4434,whites,7,True
2461,4436,blacks,10,True
2462,4437,whites,1,False
2463,4438,whites,1,False
2464,4439,whites,5,False
2465,4440,blacks,2,True
2466,4441,whites,2,False
2467,4442,whites,9,False
2468,4443,whites,5,False
2469,4444,whites,10,False
2470,4445,blacks,5,False
2471,4447,blacks,3,True
2472,4448,blacks,4,False
2473,4450,blacks,3,False
2474,4451,whites,1,False
2475,4452,blacks,9,True
2476,4453,blacks,9,True
2477,4457,blacks,4,True
2478,4459,blacks,4,False
2479,4461,whites,1,False
2480,4462,blacks,3,False
2481,4463,whites,2,True
2482,4464,blacks,2,False
2483,4466,blacks,7,True
2484,4469,whites,1,False
2485,4471,whites,1,False
2486,4473,blacks,1,True
2487,4475,blacks,2,False
2488,4476,blacks,8,True
2489,4478,blacks,8,False
2490,4479,blacks,1,False
2491,4480,whites,9,True
2492,4481,blacks,7,False
2493,4483,blacks,7,True
2494,4485,blacks,3,True
2495,4486,whites,8,True
2496,4491,blacks,4,True
2497,4492,blacks,4,False
2498,4493,blacks,9,False
2499,4494,blacks,1,False
2500,4495,blacks,3,False
2501,4496,blacks,3,False
2502,4498,whites,7,True
2503,4500,blacks,8,False
2504,4501,blacks,10,True
2505,4502,whites,1,False
2506,4503,blacks,2,True
2507,4504,blacks,9,True
2508,4505,whites,6,False
2509,4506,blacks,10,False
2510,4508,blacks,5,False
2511,4509,blacks,7,True
2512,4510,whites,1,False
2513,4511,blacks,1,False
2514,4512,blacks,8,True
2515,4514,blacks,7,False
2516,4516,whites,1,True
2517,4517,blacks,4,False
2518,4518,blacks,3,True
2519,4520,blacks,6,True
2520,4521,whites,5,False
2521,4524,whites,4,False
2522,4526,whites,5,True
2523,4533,whites,6,True
2524,4534,blacks,2,False
2525,4536,whites,1,False
2526,4537,blacks,4,False
2527,4541,whites,2,False
2528,4544,blacks,5,True
2529,4546,blacks,1,True
2530,4550,blacks,8,True
2531,4552,blacks,2,False
2532,4554,blacks,10,False
2533,4556,blacks,4,False
2534,4557,whites,5,False
2535,4558,whites,1,False
2536,4559,blacks,6,True
2537,4562,blacks,5,False
2538,4563,blacks,5,True
2539,4566,blacks,4,False
2540,4567,blacks,2,False
2541,4568,whites,2,True
2542,4569,whites,5,False
2543,4574,whites,8,True
2544,4576,whites,3,False
2545,4579,blacks,4,True
2546,4580,blacks,10,True
2547,4581,blacks,9,False
2548,4582,blacks,8,False
2549,4584,whites,1,False
2550,4587,whites,7,True
2551,4588,blacks,3,True
2552,4591,whites,9,False
2553,4592,blacks,10,True
2554,4595,blacks,7,True
2555,4596,blacks,1,True
2556,4598,blacks,10,False
2557,4599,blacks,2,True
2558,4603,blacks,3,False
2559,4608,blacks,10,True
2560,4609,whites,1,False
2561,4610,blacks,9,True
2562,4611,blacks,1,False
2563,4612,whites,7,True
2564,4613,blacks,3,False
2565,4615,blacks,6,False
2566,4616,blacks,9,True
2567,4617,whites,2,True
2568,4618,blacks,6,False
2569,4620,whites,2,False
2570,4624,blacks,8,True
2571,4625,whites,6,False
2572,4626,whites,5,False
2573,4627,whites,1,True
2574,4628,whites,9,False
2575,4629,whites,1,True
2576,4631,blacks,10,True
2577,4634,whites,4,True
2578,4636,blacks,6,True
2579,4637,blacks,1,True
2580,4640,blacks,10,True
2581,4641,whites,4,False
2582,4643,blacks,10,True
2583,4647,whites,6,False
2584,4648,whites,1,False
2585,4651,blacks,8,False
2586,4652,blacks,9,True
2587,4655,whites,8,False
2588,4657,whites,2,True
2589,4658,blacks,6,False
2590,4659,whites,1,False
2591,4660,blacks,8,False
2592,4661,blacks,2,False
2593,4662,whites,2,False
2594,4663,whites,6,True
2595,4665,blacks,4,False
2596,4667,blacks,5,True
2597,4668,whites,1,False
2598,4670,whites,3,False
2599,4672,whites,8,True
2600,4673,blacks,8,False
2601,4674,blacks,3,True
2602,4678,blacks,3,False
2603,4679,whites,2,False
2604,4681,blacks,10,True
2605,4682,whites,2,False
2606,4684,whites,10,True
2607,4685,blacks,6,True
2608,4686,blacks,1,False
2609,4688,blacks,2,False
2610,4692,whites,1,False
2611,4694,whites,4,False
2612,4697,blacks,3,False
2613,4698,blacks,6,False
2614,4699,blacks,4,True
2615,4701,whites,10,False
2616,4704,whites,3,True
2617,4705,blacks,3,True
2618,4706,whites,2,True
2619,4707,blacks,9,True
2620,4708,blacks,2,False
2621,4710,whites,4,True
2622,4711,blacks,1,False
2623,4712,blacks,2,False
2624,4715,blacks,8,True
2625,4718,whites,1,False
2626,4719,whites,1,False
2627,4720,whites,8,False
2628,4721,blacks,5,True
2629,4722,whites,5,False
2630,4724,blacks,1,True
2631,4725,blacks,10,False
2632,4730,whites,2,True
2633,4731,blacks,5,True
2634,4732,blacks,5,False
2635,4735,blacks,7,False
2636,4737,blacks,4,False
2637,4739,blacks,9,True
2638,4747,blacks,7,False
2639,4748,blacks,3,False
2640,4749,whites,1,False
2641,4750,whites,4,False
2642,4754,blacks,1,False
2643,4755,blacks,7,True
2644,4757,blacks,2,True
2645,4760,whites,2,True
2646,4763,whites,3,False
2647,4764,blacks,9,False
2648,4765,whites,1,False
2649,4766,whites,9,True
2650,4767,whites,2,False
2651,4769,whites,3,False
2652,4772,blacks,10,False
2653,4773,blacks,7,False
2654,4774,whites,1,False
2655,4775,whites,5,True
2656,4776,blacks,2,True
2657,4778,whites,1,True
2658,4780,whites,6,False
2659,4783,whites,4,True
2660,4784,blacks,8,False
2661,4787,blacks,2,False
2662,4789,blacks,7,True
2663,4792,blacks,9,False
2664,4793,whites,3,True
2665,4794,blacks,7,True
2666,4795,blacks,8,False
2667,4797,whites,4,False
2668,4800,blacks,10,True
2669,4802,whites,5,False
2670,4805,blacks,7,True
2671,4808,blacks,8,True
2672,4809,whites,7,True
2673,4811,whites,2,False
2674,4812,whites,9,False
2675,4815,blacks,6,False
2676,4817,blacks,3,True
2677,4818,whites,1,True
2678,4820,blacks,8,True
2679,4821,blacks,10,True
2680,4824,blacks,8,False
2681,4825,blacks,3,True
2682,4827,blacks,1,False
2683,4828,whites,6,False
2684,4831,whites,4,False
2685,4833,whites,5,False
2686,4834,blacks,5,False
2687,4835,blacks,10,False
2688,4837,whites,1,False
2689,4839,blacks,8,False
2690,4841,whites,1,False
2691,4844,blacks,5,False
2692,4845,blacks,2,True
2693,4846,blacks,3,False
2694,4847,whites,4,True
2695,4848,blacks,8,False
2696,4851,blacks,6,True
2697,4853,whites,1,True
2698,4857,blacks,5,True
2699,4860,blacks,2,False
2700,4861,blacks,8,True
2701,4864,blacks,6,False
2702,4866,blacks,6,True
2703,4870,whites,2,False
2704,4871,whites,3,True
2705,4872,blacks,3,False
2706,4873,blacks,6,True
2707,4877,whites,3,True
2708,4879,blacks,4,True
2709,4881,blacks,6,False
2710,4884,whites,1,False
2711,4885,blacks,2,False
2712,4886,blacks,2,True
2713,4887,whites,5,True
2714,4888,blacks,3,False
2715,4890,blacks,2,True
2716,4891,whites,4,False
2717,4893,blacks,10,False
2718,4897,whites,8,True
2719,4906,blacks,9,True
2720,4907,blacks,9,True
2721,4910,whites,4,True
2722,4911,blacks,9,False
2723,4914,blacks,8,True
2724,4925,whites,1,False
2725,4926,blacks,3,False
2726,4927,blacks,7,True
2727,4929,blacks,7,False
2728,4931,whites,1,True
2729,4932,blacks,8,True
2730,4933,blacks,8,False
2731,4934,whites,2,False
2732,4935,blacks,10,False
2733,4936,blacks,2,True
2734,4938,blacks,4,False
2735,4939,blacks,8,True
2736,4940,blacks,10,True
2737,4943,blacks,9,True
2738,4944,blacks,8,True
2739,4945,whites,5,True
2740,4947,blacks,8,True
2741,4948,whites,4,False
2742,4949,whites,4,False
2743,4950,blacks,4,False
2744,4952,blacks,4,True
2745,4953,blacks,2,True
2746,4955,blacks,9,True
2747,4956,blacks,8,False
2748,4958,whites,4,True
2749,4960,whites,6,True
2750,4964,blacks,8,True
2751,4967,blacks,6,True
2752,4968,blacks,2,False
2753,4969,blacks,4,False
2754,4970,blacks,2,False
2755,4971,blacks,7,True
2756,4973,blacks,9,True
2757,4977,whites,7,True
2758,4978,blacks,3,False
2759,4979,blacks,8,True
2760,4980,whites,3,False
2761,4982,whites,1,False
2762,4983,whites,5,True
2763,4990,whites,5,True
2764,4991,blacks,3,True
2765,4992,blacks,6,True
2766,4994,whites,4,True
2767,4996,whites,1,False
2768,4998,whites,2,False
2769,4999,blacks,8,True
2770,5001,blacks,2,True
2771,5003,blacks,8,True
2772,5004,blacks,2,True
2773,5009,whites,2,False
2774,5010,blacks,9,True
2775,5012,whites,1,False
2776,5014,blacks,8,True
2777,5015,whites,2,True
2778,5017,whites,5,True
2779,5019,blacks,9,True
2780,5020,blacks,7,False
2781,5022,blacks,4,False
2782,5023,whites,4,True
2783,5025,blacks,4,True
2784,5027,blacks,4,True
2785,5033,blacks,1,False
2786,5035,whites,5,False
2787,5037,whites,9,False
2788,5042,blacks,7,True
2789,5043,whites,9,True
2790,5045,whites,10,False
2791,5046,blacks,7,False
2792,5047,blacks,2,False
2793,5048,blacks,5,True
2794,5049,whites,2,False
2795,5050,blacks,4,False
2796,5051,whites,3,False
2797,5052,whites,4,False
2798,5053,blacks,7,True
2799,5054,blacks,4,False
2800,5057,blacks,1,False
2801,5058,blacks,10,True
2802,5060,blacks,5,True
2803,5061,blacks,4,True
2804,5062,whites,6,True
2805,5063,blacks,5,True
2806,5064,whites,2,True
2807,5065,whites,4,False
2808,5067,blacks,6,True
2809,5068,whites,7,False
2810,5069,blacks,10,True
2811,5071,blacks,2,False
2812,5073,blacks,2,False
2813,5074,blacks,1,True
2814,5075,blacks,10,True
2815,5078,blacks,7,False
2816,5079,whites,2,False
2817,5084,blacks,4,False
2818,5086,whites,1,False
2819,5088,whites,6,True
2820,5094,blacks,5,False
2821,5096,blacks,4,False
2822,5098,blacks,9,True
2823,5099,blacks,3,False
2824,5100,whites,4,True
2825,5101,blacks,5,True
2826,5106,whites,5,True
2827,5107,blacks,10,True
2828,5108,whites,1,False
2829,5111,blacks,3,False
2830,5112,blacks,7,True
2831,5113,blacks,4,True
2832,5114,whites,7,True
2833,5116,blacks,7,True
2834,5117,blacks,9,True
2835,5119,blacks,9,True
2836,5120,blacks,1,False
2837,5121,blacks,2,False
2838,5122,blacks,8,True
2839,5123,blacks,3,True
2840,5126,blacks,4,False
2841,5127,whites,4,False
2842,5130,blacks,1,False
2843,5131,blacks,5,True
2844,5132,blacks,7,False
2845,5133,blacks,1,True
2846,5134,whites,9,True
2847,5137,blacks,1,True
2848,5138,whites,7,True
2849,5140,blacks,1,True
2850,5141,blacks,6,True
2851,5142,blacks,3,False
2852,5143,whites,6,False
2853,5145,blacks,4,True
2854,5148,whites,3,True
2855,5149,blacks,8,True
2856,5150,blacks,1,False
2857,5151,whites,2,False
2858,5152,blacks,10,True
2859,5153,blacks,8,True
2860,5154,blacks,10,True
2861,5155,blacks,10,True
2862,5158,blacks,1,False
2863,5160,blacks,7,False
2864,5161,blacks,9,False
2865,5162,whites,3,False
2866,5166,whites,9,False
2867,5167,whites,8,False
2868,5168,blacks,10,True
2869,5171,whites,1,False
2870,5172,blacks,7,False
2871,5173,blacks,3,True
2872,5174,blacks,2,False
2873,5176,blacks,2,False
2874,5178,blacks,5,False
2875,5179,blacks,8,True
2876,5181,whites,1,False
2877,5182,whites,1,False
2878,5183,blacks,4,False
2879,5184,blacks,4,False
2880,5186,blacks,8,False
2881,5187,whites,2,False
2882,5188,blacks,7,True
2883,5189,whites,4,False
2884,5192,blacks,4,True
2885,5193,blacks,6,True
2886,5194,blacks,1,False
2887,5197,blacks,3,True
2888,5198,whites,4,False
2889,5201,blacks,4,True
2890,5203,blacks,7,True
2891,5204,blacks,8,False
2892,5205,whites,9,False
2893,5207,whites,8,True
2894,5208,blacks,6,True
2895,5209,whites,3,False
2896,5215,whites,2,False
2897,5216,blacks,1,True
2898,5217,blacks,1,True
2899,5218,whites,3,False
2900,5219,whites,5,True
2901,5222,blacks,3,True
2902,5223,blacks,5,True
2903,5224,blacks,8,True
2904,5225,blacks,7,True
2905,5226,blacks,10,False
2906,5227,blacks,8,False
2907,5232,whites,7,True
2908,5236,blacks,10,False
2909,5243,blacks,9,True
2910,5244,whites,1,False
2911,5246,whites,1,False
2912,5247,blacks,6,True
2913,5248,blacks,9,False
2914,5249,blacks,4,False
2915,5251,whites,3,False
2916,5253,whites,7,True
2917,5255,blacks,1,False
2918,5258,whites,3,False
2919,5260,blacks,3,False
2920,5261,whites,1,True
2921,5262,whites,1,False
2922,5263,blacks,10,True
2923,5265,blacks,8,True
2924,5266,whites,3,False
2925,5270,blacks,4,False
2926,5271,whites,4,True
2927,5272,whites,1,False
2928,5274,blacks,9,True
2929,5275,blacks,10,False
2930,5276,whites,1,False
2931,5278,whites,8,True
2932,5280,whites,5,True
2933,5282,whites,9,True
2934,5288,whites,4,True
2935,5289,blacks,5,True
2936,5290,whites,1,False
2937,5293,blacks,7,False
2938,5294,blacks,4,False
2939,5295,blacks,4,True
2940,5297,blacks,8,True
2941,5298,whites,4,False
2942,5301,blacks,6,True
2943,5307,blacks,4,False
2944,5309,whites,4,False
2945,5312,whites,5,True
2946,5313,whites,1,True
2947,5314,blacks,2,False
2948,5316,blacks,3,True
2949,5321,whites,7,True
2950,5322,whites,1,False
2951,5323,blacks,1,False
2952,5324,whites,1,True
2953,5326,whites,4,True
2954,5327,whites,1,True
2955,5330,blacks,1,True
2956,5331,blacks,1,False
2957,5332,whites,3,False
2958,5333,blacks,3,False
2959,5334,blacks,7,False
2960,5335,whites,2,False
2961,5337,blacks,2,True
2962,5339,whites,6,True
2963,5341,whites,1,True
2964,5342,whites,5,False
2965,5344,whites,1,False
2966,5346,blacks,7,False
2967,5347,blacks,6,False
2968,5348,blacks,1,True
2969,5349,whites,10,True
2970,5350,whites,10,True
2971,5351,whites,5,False
2972,5352,blacks,2,True
2973,5354,blacks,9,True
2974,5358,blacks,3,True
2975,5360,whites,2,False
2976,5363,blacks,2,False
2977,5364,whites,5,False
2978,5365,whites,1,False
2979,5366,whites,9,True
2980,5367,blacks,1,True
2981,5369,blacks,1,False
2982,5370,blacks,2,False
2983,5371,whites,6,True
2984,5372,blacks,2,False
2985,5377,blacks,6,False
2986,5379,blacks,8,False
2987,5380,blacks,8,True
2988,5381,blacks,1,False
2989,5383,blacks,9,True
2990,5386,whites,1,False
2991,5387,blacks,1,True
2992,5388,whites,8,True
2993,5389,blacks,8,False
2994,5390,blacks,9,True
2995,5391,whites,4,False
2996,5392,blacks,4,False
2997,5394,whites,2,False
2998,5395,blacks,7,True
2999,5398,blacks,8,False
3000,5399,whites,1,False
3001,5400,blacks,7,False
3002,5402,blacks,10,True
3003,5403,blacks,10,True
3004,5404,blacks,5,False
3005,5405,blacks,5,False
3006,5411,blacks,6,True
3007,5412,whites,4,True
3008,5416,blacks,4,False
3009,5417,whites,1,False
3010,5418,blacks,2,False
3011,5420,blacks,4,True
3012,5423,whites,1,False
3013,5425,blacks,9,True
3014,5426,whites,10,False
3015,5427,blacks,3,False
3016,5428,whites,4,True
3017,5429,blacks,10,True
3018,5430,blacks,5,True
3019,5431,whites,2,True
3020,5432,whites,1,True
3021,5433,blacks,8,True
3022,5434,blacks,5,True
3023,5436,whites,2,False
3024,5438,blacks,10,True
3025,5440,blacks,6,True
3026,5441,blacks,4,False
3027,5442,blacks,9,True
3028,5443,blacks,9,False
3029,5444,whites,3,True
3030,5445,blacks,10,True
3031,5446,blacks,6,False
3032,5447,blacks,10,True
3033,5448,whites,2,False
3034,5449,whites,3,False
3035,5451,whites,1,False
3036,5453,blacks,9,True
3037,5454,whites,4,True
3038,5455,whites,2,False
3039,5456,blacks,9,True
3040,5458,blacks,3,True
3041,5459,blacks,1,False
3042,5460,blacks,9,True
3043,5461,blacks,2,False
3044,5463,blacks,4,True
3045,5465,blacks,10,True
3046,5472,whites,2,True
3047,5473,blacks,2,False
3048,5474,blacks,5,False
3049,5475,blacks,2,False
3050,5477,whites,2,False
3051,5479,blacks,9,False
3052,5483,whites,2,False
3053,5484,whites,2,False
3054,5485,blacks,8,True
3055,5487,blacks,3,False
3056,5489,blacks,8,True
3057,5491,whites,4,False
3058,5492,whites,9,False
3059,5495,blacks,3,False
3060,5496,blacks,5,False
3061,5500,whites,4,False
3062,5501,blacks,5,True
3063,5502,blacks,4,True
3064,5505,blacks,1,False
3065,5506,whites,5,True
3066,5508,blacks,4,False
3067,5511,whites,6,False
3068,5515,blacks,1,False
3069,5518,whites,1,False
3070,5519,blacks,1,False
3071,5520,whites,1,False
3072,5524,blacks,4,False
3073,5525,whites,6,True
3074,5528,whites,6,False
3075,5530,blacks,1,False
3076,5531,whites,9,True
3077,5535,whites,6,True
3078,5536,blacks,9,False
3079,5537,blacks,8,True
3080,5539,blacks,8,True
3081,5542,blacks,2,False
3082,5543,whites,3,True
3083,5544,blacks,4,False
3084,5545,whites,8,True
3085,5546,whites,1,False
3086,5550,blacks,10,True
3087,5551,blacks,6,False
3088,5552,blacks,9,True
3089,5553,whites,3,False
3090,5554,blacks,8,False
3091,5556,blacks,8,True
3092,5557,blacks,4,True
3093,5558,whites,3,False
3094,5561,blacks,1,False
3095,5563,whites,6,True
3096,5564,blacks,4,True
3097,5567,blacks,2,False
3098,5568,blacks,10,False
3099,5572,blacks,5,False
3100,5573,whites,7,False
3101,5574,blacks,7,True
3102,5575,blacks,7,True
3103,5578,blacks,10,True
3104,5579,blacks,9,False
3105,5583,blacks,7,True
3106,5584,blacks,7,False
3107,5585,blacks,1,False
3108,5586,blacks,8,True
3109,5590,whites,3,False
3110,5591,blacks,7,True
3111,5592,whites,5,True
3112,5593,whites,4,True
3113,5594,whites,10,True
3114,5596,whites,6,False
3115,5599,whites,6,False
3116,5600,blacks,5,True
3117,5601,whites,1,False
3118,5603,whites,5,True
3119,5604,blacks,5,False
3120,5605,blacks,1,False
3121,5607,whites,3,False
3122,5609,blacks,6,True
3123,5612,blacks,5,False
3124,5613,whites,2,True
3125,5614,blacks,8,True
3126,5617,whites,1,False
3127,5618,whites,1,False
3128,5620,blacks,9,True
3129,5621,whites,4,False
3130,5623,whites,6,True
3131,5627,blacks,8,True
3132,5628,whites,1,False
3133,5632,whites,4,True
3134,5633,blacks,2,False
3135,5634,whites,1,False
3136,5635,whites,1,False
3137,5639,whites,1,True
3138,5646,blacks,6,True
3139,5647,blacks,1,True
3140,5649,whites,3,False
3141,5650,blacks,4,False
3142,5651,whites,5,False
3143,5652,blacks,2,True
3144,5654,blacks,5,False
3145,5655,whites,3,False
3146,5657,blacks,9,True
3147,5658,blacks,6,True
3148,5659,whites,5,False
3149,5660,whites,5,False
3150,5664,blacks,2,False
3151,5665,whites,3,False
3152,5666,whites,4,False
3153,5668,blacks,7,False
3154,5669,blacks,8,True
3155,5670,whites,8,True
3156,5671,whites,6,True
3157,5673,blacks,6,True
3158,5675,whites,3,True
3159,5676,whites,7,False
3160,5677,whites,4,True
3161,5678,blacks,9,True
3162,5680,blacks,5,True
3163,5681,blacks,8,True
3164,5684,blacks,3,False
3165,5686,whites,1,False
3166,5687,whites,8,True
3167,5689,whites,4,False
3168,5691,whites,3,False
3169,5692,whites,1,True
3170,5693,blacks,7,True
3171,5695,whites,1,False
3172,5696,whites,5,True
3173,5697,blacks,3,False
3174,5700,whites,3,True
3175,5707,blacks,4,False
3176,5711,whites,9,True
3177,5716,blacks,1,False
3178,5717,blacks,1,True
3179,5719,blacks,7,False
3180,5722,blacks,4,False
3181,5723,blacks,6,True
3182,5724,whites,4,False
3183,5725,blacks,3,True
3184,5726,whites,1,True
3185,5727,blacks,5,False
3186,5728,blacks,2,False
3187,5729,whites,7,True
3188,5730,blacks,10,True
3189,5731,whites,6,True
3190,5732,whites,6,True
3191,5733,blacks,3,False
3192,5735,blacks,1,True
3193,5736,whites,1,False
3194,5738,blacks,3,False
3195,5739,blacks,2,True
3196,5740,blacks,7,True
